lambda_2,lambda_N,spectral_gap,spectral_radius,avg_degree,degree_variance,max_degree,min_degree,degree_assortativity,avg_path_length,diameter,radius,avg_clustering,transitivity,max_betweenness,max_closeness,max_eigenvector,density,efficiency,modularity,num_nodes,num_edges,r_final
11.129663700950632,94.30150638141522,2.2230461096097507,0.11802211998539237,54.92,312.7669333333333,93.0,20.0,0.2643557100691999,1.7897986577181209,4.0,0.40625,0.7326143883570647,0.6764092623211188,0.024764247545202105,0.7268292682926829,0.1371919189969957,0.3685906040268456,0.3685906040268456,0.0,150.0,4119.0,0.9079117251447215
11.318524968314856,93.34051590737934,1.0164447748610819,0.12126057862746431,55.50666666666667,247.87662222222227,92.0,18.0,0.27999326752297765,1.7724384787472036,4.0,0.4375,0.7370145096670927,0.6919495564190923,0.026238778723217764,0.7233009708737864,0.13617476918731994,0.3725279642058166,0.3725279642058166,0.0,150.0,4163.0,0.9008365735911068
8.262182299632375,81.36984947367323,4.027160092317004,0.10153862091517767,52.86666666666667,159.9288888888889,79.0,26.0,0.24159837939985787,1.825055928411633,4.0,0.4375,0.7617478142471347,0.7149269915367156,0.031127006292769887,0.680365296803653,0.13156967090358226,0.3548098434004474,0.3548098434004474,0.0,150.0,3965.0,0.8720328970662281
10.135714383389937,84.11635391163662,1.6159351692144455,0.12049635905566475,52.373333333333335,254.90062222222224,82.0,16.0,0.2884167668351415,1.832930648769575,4.0,0.390625,0.7264463085150941,0.6755269066415587,0.02134822900832974,0.6898148148148148,0.13110883589697145,0.35149888143176733,0.35149888143176733,0.0,150.0,3928.0,0.9024279611475917
10.479250050636383,84.51278158108627,1.2028552090376916,0.12399603769498471,52.8,187.84,83.0,17.0,0.24557316079517597,1.8116331096196867,4.0,0.4375,0.7420050443697066,0.6920297788482592,0.02971847668553826,0.6930232558139535,0.13837156014023197,0.35436241610738256,0.35436241610738256,0.0,150.0,3960.0,0.8679439331544865
9.643441197400382,84.92605970200803,1.590213121144762,0.11355102581277968,52.42666666666667,250.21795555555556,83.0,17.0,0.27126467615453903,1.8298881431767338,4.0,0.390625,0.7384181123955025,0.6783723119252769,0.024418811616384133,0.6930232558139535,0.13431946422572638,0.35185682326621925,0.35185682326621925,0.0,150.0,3932.0,0.8686569264431073
11.48339883207946,84.64418274118411,2.5222334403120605,0.1356667222742544,54.24,196.63573333333332,83.0,25.0,0.22097234506029081,1.7906040268456376,4.0,0.40625,0.7233703529892325,0.6782447433946603,0.024554585379063538,0.6930232558139535,0.13125045758475223,0.3640268456375839,0.3640268456375839,0.0,150.0,4068.0,0.8685688670632106
9.729002378857832,85.42576567574778,2.332875053444287,0.1138883836966284,52.29333333333334,241.54062222222225,84.0,19.0,0.318268080547241,1.8316778523489934,4.0,0.40625,0.7252538880517202,0.6778346284338405,0.021487403549148604,0.6962616822429907,0.13938719100164434,0.3509619686800895,0.3509619686800895,0.0,150.0,3922.0,0.9121137024586095
10.970975438638654,83.96054198883392,1.1510592540252418,0.13066823032297367,52.48,243.82293333333334,82.0,21.0,0.2593624018089294,1.8204026845637584,4.0,0.40625,0.7276958092689121,0.6705430216556819,0.020091462483468367,0.6898148148148148,0.13020517794317346,0.3522147651006711,0.3522147651006711,0.0,150.0,3936.0,0.9009074618748449
10.442628419377748,87.75997677710832,1.7063150012871375,0.11899078375897709,55.0,254.96,86.0,21.0,0.27644287940746265,1.7864876957494407,4.0,0.4375,0.7481085747097904,0.6930194483032348,0.02582367467346807,0.7028301886792453,0.13613964040340898,0.3691275167785235,0.3691275167785235,0.0,150.0,4125.0,0.8767279237694302
11.522689444550574,91.35313800636423,1.189715621219019,0.12613348261499052,54.36,243.35039999999998,90.0,19.0,0.24367422535004837,1.7859507829977628,4.0,0.40625,0.7332124256686092,0.6823027989821883,0.028694436846178572,0.7163461538461539,0.14163098022239057,0.3648322147651007,0.3648322147651007,0.0,150.0,4077.0,0.9063228362867524
10.492887243132015,90.36438401307609,0.6184687190088489,0.11611750976594554,52.32,228.2976,89.0,17.0,0.26622449854430646,1.8243400447427294,4.0,0.40625,0.7256053336516409,0.6753988521844194,0.02353452005878494,0.7061611374407583,0.1453990058034088,0.35114093959731546,0.35114093959731546,0.0,150.0,3924.0,0.8934462762062729
11.610549385397674,92.43389406148061,1.6149177005617084,0.12560922054928403,54.74666666666667,212.41582222222223,91.0,22.0,0.1936439603686866,1.771633109619687,4.0,0.4375,0.7408989669511314,0.6860765378357248,0.02797204937587446,0.7198067632850241,0.13827323346981166,0.367427293064877,0.367427293064877,0.0,150.0,4106.0,0.8676688015375031
10.41364014342962,89.37633029520559,1.1591238626070002,0.11651451910180113,53.026666666666664,232.09262222222222,88.0,18.0,0.26075055214559845,1.8200447427293065,4.0,0.40625,0.7312120088870839,0.6783123882719544,0.02339364607733222,0.7061611374407583,0.14294507891038746,0.35588366890380313,0.35588366890380313,0.0,150.0,3977.0,0.8938125946285961
10.270143198187867,86.50337245308683,3.042548603890552,0.11872535031807749,53.373333333333335,248.78062222222226,85.0,25.0,0.27555252715686285,1.8157494407158836,4.0,0.40625,0.7282990025380868,0.6761888493226286,0.024395901011512375,0.6995305164319249,0.13348284893068177,0.3582102908277405,0.3582102908277405,0.0,150.0,4003.0,0.8812256540848502
11.059496121531266,96.26574655611867,1.8928298366594998,0.11488506054522798,55.52,291.54293333333334,95.0,23.0,0.27981159695598545,1.7679642058165548,4.0,0.40625,0.7455040123382002,0.6900239867891854,0.03021581448724253,0.7339901477832512,0.13971047051928573,0.37261744966442956,0.37261744966442956,0.0,150.0,4164.0,0.8588522462928883
